REF_CAT_ID;REF_CAT_LABEL;REF_CAT_DESC;TRA_CREATED;TRA_UPDATED
CAT9753;LABEL FOR CATEGORY 9753;DESCRIPTION FOR CATEGORY 9753;2012-05-03 23:37:12;2013-04-09 13:41:59
CAT9754;LABEL FOR CATEGORY 9754;DESCRIPTION FOR CATEGORY 9754;2013-04-02 12:28:29;2014-05-04 22:48:46
CAT9755;LABEL FOR CATEGORY 9755;DESCRIPTION FOR CATEGORY 9755;2012-07-03 12:23:41;2013-07-07 22:13:45
CAT9756;LABEL FOR CATEGORY 9756;DESCRIPTION FOR CATEGORY 9756;2014-03-09 11:12:21;2014-08-06 13:13:13
CAT9757;LABEL FOR CATEGORY 9757;DESCRIPTION FOR CATEGORY 9757;2012-01-04 22:45:43;2012-06-04 21:58:25
CAT9758;LABEL FOR CATEGORY 9758;DESCRIPTION FOR CATEGORY 9758;2013-06-01 12:38:51;2012-05-09 23:33:44
CAT9759;LABEL FOR CATEGORY 9759;DESCRIPTION FOR CATEGORY 9759;2014-09-02 22:13:28;2013-05-08 22:22:48
CAT9760;LABEL FOR CATEGORY 9760;DESCRIPTION FOR CATEGORY 9760;2011-04-03 13:53:31;2014-06-05 21:16:23
CAT9761;LABEL FOR CATEGORY 9761;DESCRIPTION FOR CATEGORY 9761;2014-07-08 12:46:49;2011-05-03 23:32:41
CAT9762;LABEL FOR CATEGORY 9762;DESCRIPTION FOR CATEGORY 9762;2014-05-07 22:37:24;2014-01-06 13:46:26
CAT9763;LABEL FOR CATEGORY 9763;DESCRIPTION FOR CATEGORY 9763;2012-08-01 12:54:21;2012-03-04 23:32:41
CAT9764;LABEL FOR CATEGORY 9764;DESCRIPTION FOR CATEGORY 9764;2013-06-07 13:22:31;2011-04-01 11:18:38
CAT9765;LABEL FOR CATEGORY 9765;DESCRIPTION FOR CATEGORY 9765;2011-08-09 13:21:26;2013-02-01 11:39:51
CAT9766;LABEL FOR CATEGORY 9766;DESCRIPTION FOR CATEGORY 9766;2014-09-05 22:39:48;2014-06-05 23:56:29
CAT9767;LABEL FOR CATEGORY 9767;DESCRIPTION FOR CATEGORY 9767;2014-06-04 22:23:56;2012-05-09 11:34:16
CAT9768;LABEL FOR CATEGORY 9768;DESCRIPTION FOR CATEGORY 9768;2014-05-01 13:49:19;2012-06-04 13:22:23
CAT9769;LABEL FOR CATEGORY 9769;DESCRIPTION FOR CATEGORY 9769;2012-07-07 23:58:14;2012-06-08 11:36:19
CAT9770;LABEL FOR CATEGORY 9770;DESCRIPTION FOR CATEGORY 9770;2014-02-07 21:48:46;2012-04-05 12:26:53
CAT9771;LABEL FOR CATEGORY 9771;DESCRIPTION FOR CATEGORY 9771;2011-09-06 12:24:17;2014-07-08 23:52:53
CAT9772;LABEL FOR CATEGORY 9772;DESCRIPTION FOR CATEGORY 9772;2013-07-01 13:12:38;2012-06-06 12:45:24
CAT9773;LABEL FOR CATEGORY 9773;DESCRIPTION FOR CATEGORY 9773;2014-01-05 13:58:43;2012-08-03 12:25:32
CAT9774;LABEL FOR CATEGORY 9774;DESCRIPTION FOR CATEGORY 9774;2011-01-01 21:22:48;2013-08-04 12:52:36
CAT9775;LABEL FOR CATEGORY 9775;DESCRIPTION FOR CATEGORY 9775;2013-06-02 12:52:55;2011-01-01 11:52:42
CAT9776;LABEL FOR CATEGORY 9776;DESCRIPTION FOR CATEGORY 9776;2014-03-04 12:18:17;2013-01-06 11:17:21
CAT9777;LABEL FOR CATEGORY 9777;DESCRIPTION FOR CATEGORY 9777;2014-09-07 12:16:13;2011-03-07 11:56:44
CAT9778;LABEL FOR CATEGORY 9778;DESCRIPTION FOR CATEGORY 9778;2013-08-09 11:46:31;2014-05-02 12:17:55
CAT9779;LABEL FOR CATEGORY 9779;DESCRIPTION FOR CATEGORY 9779;2012-07-07 21:48:28;2012-08-01 12:33:34
CAT9780;LABEL FOR CATEGORY 9780;DESCRIPTION FOR CATEGORY 9780;2011-05-04 12:29:34;2011-05-03 21:59:52
CAT9781;LABEL FOR CATEGORY 9781;DESCRIPTION FOR CATEGORY 9781;2014-08-06 21:58:33;2013-07-02 13:28:48
CAT9782;LABEL FOR CATEGORY 9782;DESCRIPTION FOR CATEGORY 9782;2011-05-09 11:23:25;2013-02-07 23:37:42
CAT9783;LABEL FOR CATEGORY 9783;DESCRIPTION FOR CATEGORY 9783;2011-01-01 12:38:43;2014-07-04 23:29:39
CAT9784;LABEL FOR CATEGORY 9784;DESCRIPTION FOR CATEGORY 9784;2011-06-01 13:44:21;2013-04-02 11:22:38
CAT9785;LABEL FOR CATEGORY 9785;DESCRIPTION FOR CATEGORY 9785;2012-09-06 12:13:29;2012-04-08 13:26:19
CAT9786;LABEL FOR CATEGORY 9786;DESCRIPTION FOR CATEGORY 9786;2011-04-01 12:16:17;2014-02-02 12:49:17
CAT9787;LABEL FOR CATEGORY 9787;DESCRIPTION FOR CATEGORY 9787;2012-03-05 11:24:29;2014-06-05 12:26:15
CAT9788;LABEL FOR CATEGORY 9788;DESCRIPTION FOR CATEGORY 9788;2014-04-06 11:23:38;2013-09-04 11:11:22
CAT9789;LABEL FOR CATEGORY 9789;DESCRIPTION FOR CATEGORY 9789;2013-03-09 13:29:57;2011-01-02 12:48:34
CAT9790;LABEL FOR CATEGORY 9790;DESCRIPTION FOR CATEGORY 9790;2014-09-09 23:48:12;2013-05-06 13:52:39
CAT9791;LABEL FOR CATEGORY 9791;DESCRIPTION FOR CATEGORY 9791;2014-02-01 12:27:11;2013-09-08 21:19:36
CAT9792;LABEL FOR CATEGORY 9792;DESCRIPTION FOR CATEGORY 9792;2014-07-08 11:16:53;2012-02-06 23:23:43
CAT9793;LABEL FOR CATEGORY 9793;DESCRIPTION FOR CATEGORY 9793;2012-07-01 23:29:37;2014-06-07 11:33:41
CAT9794;LABEL FOR CATEGORY 9794;DESCRIPTION FOR CATEGORY 9794;2014-04-01 11:34:51;2014-03-09 22:43:21
CAT9795;LABEL FOR CATEGORY 9795;DESCRIPTION FOR CATEGORY 9795;2014-01-05 21:14:35;2011-06-08 13:38:14
CAT9796;LABEL FOR CATEGORY 9796;DESCRIPTION FOR CATEGORY 9796;2011-01-05 13:17:38;2011-05-04 13:26:15
CAT9797;LABEL FOR CATEGORY 9797;DESCRIPTION FOR CATEGORY 9797;2014-05-05 22:14:49;2012-03-01 23:54:13
CAT9798;LABEL FOR CATEGORY 9798;DESCRIPTION FOR CATEGORY 9798;2013-07-04 12:31:19;2011-02-09 23:13:12
CAT9799;LABEL FOR CATEGORY 9799;DESCRIPTION FOR CATEGORY 9799;2013-01-08 11:18:53;2012-01-02 13:33:45
CAT9800;LABEL FOR CATEGORY 9800;DESCRIPTION FOR CATEGORY 9800;2011-03-01 13:48:47;2013-06-02 12:36:34
CAT9801;LABEL FOR CATEGORY 9801;DESCRIPTION FOR CATEGORY 9801;2011-03-07 22:12:12;2011-06-09 22:41:33
CAT9802;LABEL FOR CATEGORY 9802;DESCRIPTION FOR CATEGORY 9802;2011-01-04 11:31:26;2011-02-03 21:23:56
CAT9803;LABEL FOR CATEGORY 9803;DESCRIPTION FOR CATEGORY 9803;2014-09-04 23:18:22;2013-01-09 11:11:29
CAT9804;LABEL FOR CATEGORY 9804;DESCRIPTION FOR CATEGORY 9804;2013-09-03 12:47:56;2011-03-03 23:31:19
CAT9805;LABEL FOR CATEGORY 9805;DESCRIPTION FOR CATEGORY 9805;2011-06-03 23:36:54;2014-04-07 13:21:27
CAT9806;LABEL FOR CATEGORY 9806;DESCRIPTION FOR CATEGORY 9806;2011-06-05 22:24:31;2014-01-09 22:12:24
CAT9807;LABEL FOR CATEGORY 9807;DESCRIPTION FOR CATEGORY 9807;2013-04-04 22:18:12;2011-09-02 13:13:52
CAT9808;LABEL FOR CATEGORY 9808;DESCRIPTION FOR CATEGORY 9808;2013-08-04 12:22:27;2014-05-07 12:11:21
CAT9809;LABEL FOR CATEGORY 9809;DESCRIPTION FOR CATEGORY 9809;2011-05-06 13:22:19;2013-06-02 22:49:36
CAT9810;LABEL FOR CATEGORY 9810;DESCRIPTION FOR CATEGORY 9810;2012-08-05 12:41:12;2014-09-08 13:46:18
CAT9811;LABEL FOR CATEGORY 9811;DESCRIPTION FOR CATEGORY 9811;2013-06-05 13:38:23;2011-01-09 21:33:46
CAT9812;LABEL FOR CATEGORY 9812;DESCRIPTION FOR CATEGORY 9812;2013-02-04 12:39:19;2014-02-09 11:11:57
CAT9813;LABEL FOR CATEGORY 9813;DESCRIPTION FOR CATEGORY 9813;2012-03-02 22:54:46;2011-05-03 13:56:22
CAT9814;LABEL FOR CATEGORY 9814;DESCRIPTION FOR CATEGORY 9814;2013-03-08 12:21:14;2013-03-09 13:48:49
CAT9815;LABEL FOR CATEGORY 9815;DESCRIPTION FOR CATEGORY 9815;2012-02-02 12:17:53;2013-03-06 12:11:53
CAT9816;LABEL FOR CATEGORY 9816;DESCRIPTION FOR CATEGORY 9816;2012-09-04 12:56:14;2014-08-04 21:29:59
CAT9817;LABEL FOR CATEGORY 9817;DESCRIPTION FOR CATEGORY 9817;2012-07-05 13:22:48;2014-07-07 22:25:45
CAT9818;LABEL FOR CATEGORY 9818;DESCRIPTION FOR CATEGORY 9818;2013-04-03 12:53:33;2013-03-09 11:21:37
CAT9819;LABEL FOR CATEGORY 9819;DESCRIPTION FOR CATEGORY 9819;2014-01-04 11:51:12;2013-04-03 13:42:39
CAT9820;LABEL FOR CATEGORY 9820;DESCRIPTION FOR CATEGORY 9820;2014-09-04 12:31:35;2012-01-02 12:54:25
CAT9821;LABEL FOR CATEGORY 9821;DESCRIPTION FOR CATEGORY 9821;2013-09-08 21:19:21;2013-03-04 11:21:36
CAT9822;LABEL FOR CATEGORY 9822;DESCRIPTION FOR CATEGORY 9822;2014-02-05 22:58:45;2014-07-02 23:34:42
CAT9823;LABEL FOR CATEGORY 9823;DESCRIPTION FOR CATEGORY 9823;2014-09-04 11:55:21;2012-07-06 22:28:42
CAT9824;LABEL FOR CATEGORY 9824;DESCRIPTION FOR CATEGORY 9824;2013-04-07 11:38:15;2012-06-06 13:33:15
CAT9825;LABEL FOR CATEGORY 9825;DESCRIPTION FOR CATEGORY 9825;2012-05-09 22:35:58;2012-08-03 23:43:26
CAT9826;LABEL FOR CATEGORY 9826;DESCRIPTION FOR CATEGORY 9826;2012-08-05 11:36:12;2013-07-02 11:42:48
CAT9827;LABEL FOR CATEGORY 9827;DESCRIPTION FOR CATEGORY 9827;2014-06-04 21:11:14;2014-08-06 11:24:42
CAT9828;LABEL FOR CATEGORY 9828;DESCRIPTION FOR CATEGORY 9828;2012-09-01 23:51:47;2013-07-01 13:14:57
CAT9829;LABEL FOR CATEGORY 9829;DESCRIPTION FOR CATEGORY 9829;2012-09-09 23:18:32;2014-07-06 12:55:44
CAT9830;LABEL FOR CATEGORY 9830;DESCRIPTION FOR CATEGORY 9830;2011-05-03 13:29:52;2012-09-01 23:12:16
CAT9831;LABEL FOR CATEGORY 9831;DESCRIPTION FOR CATEGORY 9831;2014-03-03 12:38:34;2011-07-01 21:51:37
CAT9832;LABEL FOR CATEGORY 9832;DESCRIPTION FOR CATEGORY 9832;2011-02-07 22:23:33;2014-02-06 23:49:53
CAT9833;LABEL FOR CATEGORY 9833;DESCRIPTION FOR CATEGORY 9833;2014-02-02 21:17:55;2013-03-04 13:35:27
CAT9834;LABEL FOR CATEGORY 9834;DESCRIPTION FOR CATEGORY 9834;2012-01-03 13:33:25;2014-09-01 13:28:14
CAT9835;LABEL FOR CATEGORY 9835;DESCRIPTION FOR CATEGORY 9835;2012-04-06 22:36:13;2012-04-06 12:52:34
CAT9836;LABEL FOR CATEGORY 9836;DESCRIPTION FOR CATEGORY 9836;2012-03-04 21:26:55;2013-06-08 22:59:59
CAT9837;LABEL FOR CATEGORY 9837;DESCRIPTION FOR CATEGORY 9837;2014-09-05 11:48:21;2012-06-08 23:52:46
CAT9838;LABEL FOR CATEGORY 9838;DESCRIPTION FOR CATEGORY 9838;2011-09-07 23:35:13;2014-07-03 22:53:41
CAT9839;LABEL FOR CATEGORY 9839;DESCRIPTION FOR CATEGORY 9839;2012-08-05 11:27:19;2013-02-05 23:52:58
CAT9840;LABEL FOR CATEGORY 9840;DESCRIPTION FOR CATEGORY 9840;2011-05-03 22:19:42;2014-04-09 22:18:15
CAT9841;LABEL FOR CATEGORY 9841;DESCRIPTION FOR CATEGORY 9841;2011-03-03 12:48:13;2011-08-07 21:59:18
CAT9842;LABEL FOR CATEGORY 9842;DESCRIPTION FOR CATEGORY 9842;2014-04-02 13:26:31;2012-02-07 12:49:47
CAT9843;LABEL FOR CATEGORY 9843;DESCRIPTION FOR CATEGORY 9843;2013-01-04 22:36:45;2013-04-07 21:24:26
CAT9844;LABEL FOR CATEGORY 9844;DESCRIPTION FOR CATEGORY 9844;2013-03-04 21:26:16;2012-07-08 23:22:51
CAT9845;LABEL FOR CATEGORY 9845;DESCRIPTION FOR CATEGORY 9845;2013-04-08 23:37:13;2012-03-01 23:53:22
CAT9846;LABEL FOR CATEGORY 9846;DESCRIPTION FOR CATEGORY 9846;2014-09-01 11:42:42;2013-05-02 12:57:21
CAT9847;LABEL FOR CATEGORY 9847;DESCRIPTION FOR CATEGORY 9847;2013-04-04 22:57:51;2012-06-05 22:52:26
CAT9848;LABEL FOR CATEGORY 9848;DESCRIPTION FOR CATEGORY 9848;2012-01-04 22:54:59;2014-09-01 13:56:28
CAT9849;LABEL FOR CATEGORY 9849;DESCRIPTION FOR CATEGORY 9849;2014-03-07 13:55:33;2011-09-02 13:11:32
CAT9850;LABEL FOR CATEGORY 9850;DESCRIPTION FOR CATEGORY 9850;2013-09-09 12:41:26;2011-08-09 12:11:44
CAT9851;LABEL FOR CATEGORY 9851;DESCRIPTION FOR CATEGORY 9851;2012-01-03 22:13:54;2011-04-01 12:25:14
CAT9852;LABEL FOR CATEGORY 9852;DESCRIPTION FOR CATEGORY 9852;2012-07-09 13:32:15;2014-05-04 23:52:31
CAT9853;LABEL FOR CATEGORY 9853;DESCRIPTION FOR CATEGORY 9853;2012-03-09 11:18:28;2014-06-06 23:42:12
CAT9854;LABEL FOR CATEGORY 9854;DESCRIPTION FOR CATEGORY 9854;2013-05-01 21:52:17;2014-09-02 23:27:57
CAT9855;LABEL FOR CATEGORY 9855;DESCRIPTION FOR CATEGORY 9855;2012-06-08 21:54:52;2014-01-06 22:48:39
CAT9856;LABEL FOR CATEGORY 9856;DESCRIPTION FOR CATEGORY 9856;2014-05-02 12:47:12;2012-05-04 23:23:38
CAT9857;LABEL FOR CATEGORY 9857;DESCRIPTION FOR CATEGORY 9857;2012-07-01 12:44:59;2013-07-03 21:17:38
CAT9858;LABEL FOR CATEGORY 9858;DESCRIPTION FOR CATEGORY 9858;2014-04-07 11:37:12;2014-03-09 22:25:41
CAT9859;LABEL FOR CATEGORY 9859;DESCRIPTION FOR CATEGORY 9859;2013-04-03 12:34:47;2012-06-03 22:24:54
CAT9860;LABEL FOR CATEGORY 9860;DESCRIPTION FOR CATEGORY 9860;2012-01-04 21:42:25;2011-06-04 23:22:47
CAT9861;LABEL FOR CATEGORY 9861;DESCRIPTION FOR CATEGORY 9861;2012-03-08 12:45:17;2014-09-09 21:52:45
CAT9862;LABEL FOR CATEGORY 9862;DESCRIPTION FOR CATEGORY 9862;2011-09-08 23:13:16;2011-02-01 23:42:49
CAT9863;LABEL FOR CATEGORY 9863;DESCRIPTION FOR CATEGORY 9863;2014-09-02 23:39:26;2012-03-06 22:58:52
CAT9864;LABEL FOR CATEGORY 9864;DESCRIPTION FOR CATEGORY 9864;2014-09-06 22:18:11;2013-07-03 23:34:22
CAT9865;LABEL FOR CATEGORY 9865;DESCRIPTION FOR CATEGORY 9865;2011-05-01 13:41:38;2013-05-04 22:42:51
CAT9866;LABEL FOR CATEGORY 9866;DESCRIPTION FOR CATEGORY 9866;2011-06-03 23:52:41;2011-02-02 22:25:35
CAT9867;LABEL FOR CATEGORY 9867;DESCRIPTION FOR CATEGORY 9867;2013-02-02 23:34:54;2013-08-09 22:38:16
CAT9868;LABEL FOR CATEGORY 9868;DESCRIPTION FOR CATEGORY 9868;2014-06-01 23:39:23;2011-06-09 13:45:28
CAT9869;LABEL FOR CATEGORY 9869;DESCRIPTION FOR CATEGORY 9869;2013-08-06 22:38:55;2013-08-04 13:28:53
CAT9870;LABEL FOR CATEGORY 9870;DESCRIPTION FOR CATEGORY 9870;2013-09-03 13:42:31;2013-08-03 11:42:52
CAT9871;LABEL FOR CATEGORY 9871;DESCRIPTION FOR CATEGORY 9871;2014-02-03 23:34:41;2011-07-02 13:44:39
CAT9872;LABEL FOR CATEGORY 9872;DESCRIPTION FOR CATEGORY 9872;2011-06-08 23:52:53;2013-08-06 13:23:36
CAT9873;LABEL FOR CATEGORY 9873;DESCRIPTION FOR CATEGORY 9873;2011-01-04 11:11:58;2011-04-05 11:45:56
CAT9874;LABEL FOR CATEGORY 9874;DESCRIPTION FOR CATEGORY 9874;2012-03-07 21:15:16;2013-06-08 13:46:54
CAT9875;LABEL FOR CATEGORY 9875;DESCRIPTION FOR CATEGORY 9875;2012-07-03 11:45:48;2011-02-06 23:32:43
CAT9876;LABEL FOR CATEGORY 9876;DESCRIPTION FOR CATEGORY 9876;2013-09-07 13:35:27;2013-01-03 12:44:37
CAT9877;LABEL FOR CATEGORY 9877;DESCRIPTION FOR CATEGORY 9877;2013-07-08 23:43:25;2013-01-09 22:27:36
CAT9878;LABEL FOR CATEGORY 9878;DESCRIPTION FOR CATEGORY 9878;2014-02-04 23:37:54;2012-06-01 22:29:41
CAT9879;LABEL FOR CATEGORY 9879;DESCRIPTION FOR CATEGORY 9879;2013-05-05 11:55:45;2013-04-05 11:24:36
CAT9880;LABEL FOR CATEGORY 9880;DESCRIPTION FOR CATEGORY 9880;2014-08-08 13:44:12;2013-08-03 21:47:19
CAT9881;LABEL FOR CATEGORY 9881;DESCRIPTION FOR CATEGORY 9881;2011-02-06 11:34:43;2011-03-01 21:41:29
CAT9882;LABEL FOR CATEGORY 9882;DESCRIPTION FOR CATEGORY 9882;2012-04-08 11:44:22;2011-09-04 13:27:46
CAT9883;LABEL FOR CATEGORY 9883;DESCRIPTION FOR CATEGORY 9883;2012-04-03 23:38:31;2012-08-08 13:51:23
CAT9884;LABEL FOR CATEGORY 9884;DESCRIPTION FOR CATEGORY 9884;2014-03-09 23:51:39;2011-07-04 11:41:46
CAT9885;LABEL FOR CATEGORY 9885;DESCRIPTION FOR CATEGORY 9885;2014-08-03 13:14:32;2014-07-04 22:59:28
CAT9886;LABEL FOR CATEGORY 9886;DESCRIPTION FOR CATEGORY 9886;2011-09-08 21:34:23;2013-01-05 13:14:51
CAT9887;LABEL FOR CATEGORY 9887;DESCRIPTION FOR CATEGORY 9887;2014-08-09 11:17:46;2011-05-05 11:32:13
CAT9888;LABEL FOR CATEGORY 9888;DESCRIPTION FOR CATEGORY 9888;2014-08-08 21:48:38;2011-05-09 12:38:11
CAT9889;LABEL FOR CATEGORY 9889;DESCRIPTION FOR CATEGORY 9889;2011-09-09 11:46:44;2013-03-07 21:58:16
CAT9890;LABEL FOR CATEGORY 9890;DESCRIPTION FOR CATEGORY 9890;2011-02-09 12:25:58;2011-04-07 12:34:32
CAT9891;LABEL FOR CATEGORY 9891;DESCRIPTION FOR CATEGORY 9891;2012-03-08 12:39:23;2013-07-01 23:51:39
CAT9892;LABEL FOR CATEGORY 9892;DESCRIPTION FOR CATEGORY 9892;2012-02-09 22:44:22;2011-04-09 23:24:26
CAT9893;LABEL FOR CATEGORY 9893;DESCRIPTION FOR CATEGORY 9893;2012-03-05 12:48:55;2014-08-02 23:28:25
CAT9894;LABEL FOR CATEGORY 9894;DESCRIPTION FOR CATEGORY 9894;2011-08-04 11:15:35;2014-07-06 13:35:21
CAT9895;LABEL FOR CATEGORY 9895;DESCRIPTION FOR CATEGORY 9895;2013-05-07 13:52:29;2013-09-07 11:49:43
CAT9896;LABEL FOR CATEGORY 9896;DESCRIPTION FOR CATEGORY 9896;2012-01-08 12:45:49;2012-04-08 11:35:15
CAT9897;LABEL FOR CATEGORY 9897;DESCRIPTION FOR CATEGORY 9897;2012-03-02 12:11:59;2013-08-05 22:39:47
CAT9898;LABEL FOR CATEGORY 9898;DESCRIPTION FOR CATEGORY 9898;2014-07-01 23:33:11;2011-02-03 12:59:16
CAT9899;LABEL FOR CATEGORY 9899;DESCRIPTION FOR CATEGORY 9899;2013-04-09 23:58:56;2014-08-09 21:39:27
CAT9900;LABEL FOR CATEGORY 9900;DESCRIPTION FOR CATEGORY 9900;2011-03-03 13:42:49;2011-02-01 21:19:42
CAT9901;LABEL FOR CATEGORY 9901;DESCRIPTION FOR CATEGORY 9901;2014-04-09 21:31:52;2012-07-03 22:54:14
CAT9902;LABEL FOR CATEGORY 9902;DESCRIPTION FOR CATEGORY 9902;2011-05-05 13:34:48;2012-06-09 22:22:14
CAT9903;LABEL FOR CATEGORY 9903;DESCRIPTION FOR CATEGORY 9903;2011-02-01 11:13:33;2011-02-02 23:54:34
CAT9904;LABEL FOR CATEGORY 9904;DESCRIPTION FOR CATEGORY 9904;2011-02-06 13:25:34;2012-05-01 23:46:59
CAT9905;LABEL FOR CATEGORY 9905;DESCRIPTION FOR CATEGORY 9905;2013-04-03 11:36:29;2011-04-06 12:35:33
CAT9906;LABEL FOR CATEGORY 9906;DESCRIPTION FOR CATEGORY 9906;2012-09-05 22:37:49;2013-09-01 23:29:44
CAT9907;LABEL FOR CATEGORY 9907;DESCRIPTION FOR CATEGORY 9907;2013-06-05 23:24:58;2011-08-02 22:44:38
CAT9908;LABEL FOR CATEGORY 9908;DESCRIPTION FOR CATEGORY 9908;2012-03-07 22:29:58;2013-02-08 21:41:52
CAT9909;LABEL FOR CATEGORY 9909;DESCRIPTION FOR CATEGORY 9909;2012-05-06 11:31:49;2012-06-06 13:46:54
CAT9910;LABEL FOR CATEGORY 9910;DESCRIPTION FOR CATEGORY 9910;2014-01-08 13:21:24;2014-05-08 21:26:48
CAT9911;LABEL FOR CATEGORY 9911;DESCRIPTION FOR CATEGORY 9911;2011-04-09 21:14:18;2013-09-02 11:48:24
CAT9912;LABEL FOR CATEGORY 9912;DESCRIPTION FOR CATEGORY 9912;2012-08-08 21:45:43;2011-02-08 12:59:23
CAT9913;LABEL FOR CATEGORY 9913;DESCRIPTION FOR CATEGORY 9913;2011-09-03 23:12:11;2014-08-05 23:31:19
CAT9914;LABEL FOR CATEGORY 9914;DESCRIPTION FOR CATEGORY 9914;2014-07-06 13:36:47;2011-01-02 22:54:43
CAT9915;LABEL FOR CATEGORY 9915;DESCRIPTION FOR CATEGORY 9915;2012-05-03 13:34:37;2012-05-04 22:51:39
CAT9916;LABEL FOR CATEGORY 9916;DESCRIPTION FOR CATEGORY 9916;2014-08-02 13:25:53;2011-09-08 21:31:53
CAT9917;LABEL FOR CATEGORY 9917;DESCRIPTION FOR CATEGORY 9917;2011-05-02 23:42:42;2013-01-03 22:58:58
CAT9918;LABEL FOR CATEGORY 9918;DESCRIPTION FOR CATEGORY 9918;2012-02-04 12:53:22;2014-05-03 21:49:11
CAT9919;LABEL FOR CATEGORY 9919;DESCRIPTION FOR CATEGORY 9919;2014-03-06 21:24:49;2011-02-02 11:21:12
CAT9920;LABEL FOR CATEGORY 9920;DESCRIPTION FOR CATEGORY 9920;2014-08-02 13:55:46;2012-02-07 11:28:47
CAT9921;LABEL FOR CATEGORY 9921;DESCRIPTION FOR CATEGORY 9921;2013-02-05 23:15:39;2012-06-04 23:54:11
CAT9922;LABEL FOR CATEGORY 9922;DESCRIPTION FOR CATEGORY 9922;2011-05-03 22:35:23;2011-01-07 21:38:48
CAT9923;LABEL FOR CATEGORY 9923;DESCRIPTION FOR CATEGORY 9923;2013-02-05 23:43:25;2013-03-06 12:12:45
CAT9924;LABEL FOR CATEGORY 9924;DESCRIPTION FOR CATEGORY 9924;2014-08-02 21:38:38;2011-03-09 12:48:46
CAT9925;LABEL FOR CATEGORY 9925;DESCRIPTION FOR CATEGORY 9925;2011-07-06 23:41:19;2013-01-05 23:16:56
CAT9926;LABEL FOR CATEGORY 9926;DESCRIPTION FOR CATEGORY 9926;2014-01-05 23:54:32;2011-09-09 23:44:58
CAT9927;LABEL FOR CATEGORY 9927;DESCRIPTION FOR CATEGORY 9927;2011-02-08 23:27:56;2013-02-07 13:57:17
CAT9928;LABEL FOR CATEGORY 9928;DESCRIPTION FOR CATEGORY 9928;2013-01-03 11:19:26;2013-05-07 12:42:35
CAT9929;LABEL FOR CATEGORY 9929;DESCRIPTION FOR CATEGORY 9929;2012-04-06 13:27:13;2012-02-04 23:19:42
CAT9930;LABEL FOR CATEGORY 9930;DESCRIPTION FOR CATEGORY 9930;2011-02-02 11:42:54;2011-07-03 11:21:49
CAT9931;LABEL FOR CATEGORY 9931;DESCRIPTION FOR CATEGORY 9931;2012-06-09 11:43:25;2014-04-08 12:34:12
CAT9932;LABEL FOR CATEGORY 9932;DESCRIPTION FOR CATEGORY 9932;2011-08-05 12:57:37;2014-09-06 11:35:15
CAT9933;LABEL FOR CATEGORY 9933;DESCRIPTION FOR CATEGORY 9933;2014-07-01 21:49:58;2011-01-08 21:16:53
CAT9934;LABEL FOR CATEGORY 9934;DESCRIPTION FOR CATEGORY 9934;2011-08-08 21:19:37;2013-06-04 13:44:27
CAT9935;LABEL FOR CATEGORY 9935;DESCRIPTION FOR CATEGORY 9935;2011-03-04 21:44:59;2014-08-03 22:52:43
CAT9936;LABEL FOR CATEGORY 9936;DESCRIPTION FOR CATEGORY 9936;2014-07-04 21:33:57;2013-07-02 22:34:22
CAT9937;LABEL FOR CATEGORY 9937;DESCRIPTION FOR CATEGORY 9937;2011-07-02 12:19:57;2013-09-08 21:44:38
CAT9938;LABEL FOR CATEGORY 9938;DESCRIPTION FOR CATEGORY 9938;2011-07-03 22:57:27;2012-07-06 23:23:43
CAT9939;LABEL FOR CATEGORY 9939;DESCRIPTION FOR CATEGORY 9939;2014-07-07 12:35:37;2014-06-01 22:53:26
CAT9940;LABEL FOR CATEGORY 9940;DESCRIPTION FOR CATEGORY 9940;2014-02-01 11:41:18;2012-03-07 13:13:44
CAT9941;LABEL FOR CATEGORY 9941;DESCRIPTION FOR CATEGORY 9941;2011-03-05 22:33:35;2014-07-08 11:42:56
CAT9942;LABEL FOR CATEGORY 9942;DESCRIPTION FOR CATEGORY 9942;2012-08-03 23:59:45;2011-03-09 13:45:44
CAT9943;LABEL FOR CATEGORY 9943;DESCRIPTION FOR CATEGORY 9943;2013-08-02 21:25:51;2012-05-03 11:42:24
CAT9944;LABEL FOR CATEGORY 9944;DESCRIPTION FOR CATEGORY 9944;2013-05-06 12:31:29;2011-04-03 21:16:48
CAT9945;LABEL FOR CATEGORY 9945;DESCRIPTION FOR CATEGORY 9945;2014-07-06 22:55:56;2013-05-02 11:51:55
CAT9946;LABEL FOR CATEGORY 9946;DESCRIPTION FOR CATEGORY 9946;2011-02-03 11:31:32;2014-02-02 23:44:23
CAT9947;LABEL FOR CATEGORY 9947;DESCRIPTION FOR CATEGORY 9947;2014-05-01 22:54:23;2011-06-08 13:42:58
CAT9948;LABEL FOR CATEGORY 9948;DESCRIPTION FOR CATEGORY 9948;2014-06-03 21:48:27;2013-02-02 21:46:17
CAT9949;LABEL FOR CATEGORY 9949;DESCRIPTION FOR CATEGORY 9949;2011-09-03 22:44:23;2011-08-01 22:33:57
CAT9950;LABEL FOR CATEGORY 9950;DESCRIPTION FOR CATEGORY 9950;2012-07-09 23:29:38;2011-05-07 11:31:44
CAT9951;LABEL FOR CATEGORY 9951;DESCRIPTION FOR CATEGORY 9951;2014-08-08 21:14:49;2014-06-03 22:17:13
